devid;created_at;Temperature;Pressure
DEV005;11.01.2025 06:00;-5.5;999
DEV005;11.01.2025 09:00;-0.5;990
DEV005;11.01.2025 12:00;1.5;1000
DEV005;11.01.2025 15:00;1.5;1023
DEV005;11.01.2025 18:00;0.5;1001
DEV005;11.01.2025 21:00;0.0;1013
DEV004;12.01.2025 00:00;-6.0;1016
DEV004;12.01.2025 03:00;-9.5;1022
DEV004;12.01.2025 06:00;-3.5;997
DEV004;12.01.2025 09:00;-5.5;1021
DEV004;12.01.2025 12:00;4.0;1011
DEV004;12.01.2025 15:00;2.0;992
DEV004;12.01.2025 18:00;-4.5;1017
DEV004;12.01.2025 21:00;-3.5;990
DEV005;12.01.2025 00:00;-9.0;1003
DEV005;12.01.2025 03:00;-10.0;1002
DEV005;12.01.2025 06:00;-5.0;1017
DEV005;12.01.2025 09:00;-5.0;1022
DEV005;12.01.2025 12:00;4.0;992
DEV005;12.01.2025 15:00;4.5;991
DEV005;12.01.2025 18:00;-4.5;1017
DEV005;12.01.2025 21:00;-5.5;999
DEV004;13.01.2025 00:00;-9.5;1009
DEV004;13.01.2025 03:00;-7.5;996
DEV004;13.01.2025 06:00;0.0;1013
DEV004;13.01.2025 09:00;-0.5;990
DEV004;13.01.2025 12:00;3.0;1021
DEV004;13.01.2025 15:00;2.0;1000
DEV004;13.01.2025 18:00;-1.0;1019
DEV004;13.01.2025 21:00;-5.0;1006
DEV005;13.01.2025 00:00;-9.5;1024
DEV005;13.01.2025 03:00;-9.5;1017
DEV005;13.01.2025 06:00;0.5;1016
DEV005;13.01.2025 09:00;-3.0;999
DEV005;13.01.2025 12:00;3.5;1018
DEV005;13.01.2025 15:00;4.0;1005
DEV005;13.01.2025 18:00;-2.5;1018
DEV005;13.01.2025 21:00;0.0;1012
DEV004;14.01.2025 00:00;-7.5;996
DEV004;14.01.2025 03:00;-6.0;993
DEV004;14.01.2025 06:00;-2.5;1023
DEV004;14.01.2025 09:00;-4.5;1022
DEV004;14.01.2025 12:00;2.5;1024
DEV004;14.01.2025 15:00;0.5;1010
DEV004;14.01.2025 18:00;-3.5;1019
DEV004;14.01.2025 21:00;-2.0;990
DEV005;14.01.2025 00:00;-9.0;1003
DEV005;14.01.2025 03:00;-6.0;1005
DEV005;14.01.2025 06:00;-1.0;1023
DEV005;14.01.2025 09:00;-1.0;1013
DEV005;14.01.2025 12:00;4.5;993
DEV005;14.01.2025 15:00;2.0;1008
DEV005;14.01.2025 18:00;-5.5;1000
DEV005;14.01.2025 21:00;0.0;1010
DEV004;15.01.2025 00:00;-8.5;1003
DEV004;15.01.2025 03:00;-6.0;993
DEV004;15.01.2025 06:00;-1.5;1023
DEV004;15.01.2025 09:00;-5.0;1003
DEV004;15.01.2025 12:00;1.0;994
DEV004;15.01.2025 15:00;5.0;1004
DEV004;15.01.2025 18:00;-1.5;1011
DEV004;15.01.2025 21:00;-4.5;1002
DEV005;15.01.2025 00:00;-7.5;1002
DEV005;15.01.2025 03:00;-7.5;995
DEV005;15.01.2025 06:00;0.5;995
DEV005;15.01.2025 09:00;-4.5;996
DEV005;15.01.2025 12:00;5.0;993
DEV005;15.01.2025 15:00;4.5;1007
DEV005;15.01.2025 18:00;-2.0;1024
DEV005;15.01.2025 21:00;-4.5;992
DEV004;16.01.2025 00:00;-6.5;1007
DEV004;16.01.2025 03:00;-6.5;1014
DEV004;16.01.2025 06:00;-4.0;1017
DEV004;16.01.2025 09:00;-2.5;996
DEV004;16.01.2025 12:00;1.5;1017
DEV004;16.01.2025 15:00;4.0;1012
DEV004;16.01.2025 18:00;-5.5;1019
DEV004;16.01.2025 21:00;0.5;1004
DEV005;16.01.2025 00:00;-10.0;1006
DEV005;16.01.2025 03:00;-8.5;1014
DEV005;16.01.2025 06:00;-0.5;1024
DEV005;16.01.2025 09:00;-4.5;1011
DEV005;16.01.2025 12:00;5.0;993
DEV005;16.01.2025 15:00;4.0;996
DEV005;16.01.2025 18:00;-2.5;1009
DEV005;16.01.2025 21:00;-3.5;1006
DEV004;17.01.2025 00:00;-7.0;994
DEV004;17.01.2025 03:00;-7.5;991
DEV004;17.01.2025 06:00;-3.0;995
DEV004;17.01.2025 09:00;0.0;1003
DEV004;17.01.2025 12:00;3.0;992
DEV004;17.01.2025 15:00;4.5;994
DEV004;17.01.2025 18:00;-5.0;1011
DEV004;17.01.2025 21:00;-1.5;992
DEV005;17.01.2025 00:00;-8.5;1011
DEV005;17.01.2025 03:00;-6.0;999
DEV005;17.01.2025 06:00;-3.5;1013
DEV005;17.01.2025 09:00;-3.5;1024
DEV005;17.01.2025 12:00;2.5;993
DEV005;17.01.2025 15:00;1.0;1023
DEV005;17.01.2025 18:00;-1.0;1019
DEV005;17.01.2025 21:00;-3.5;1005
DEV004;18.01.2025 00:00;-9.5;990
DEV004;18.01.2025 03:00;-7.5;1023
DEV004;18.01.2025 06:00;-0.5;1007
DEV004;18.01.2025 09:00;-4.5;991
DEV004;18.01.2025 12:00;1.0;991
DEV004;18.01.2025 15:00;1.5;1019
DEV004;18.01.2025 18:00;-4.0;1016
DEV004;18.01.2025 21:00;-3.0;1011
DEV005;18.01.2025 00:00;-8.5;1004
DEV005;18.01.2025 03:00;-6.5;1019
DEV005;18.01.2025 06:00;-1.0;1021
DEV005;18.01.2025 09:00;0.5;1017
DEV005;18.01.2025 12:00;4.0;1018
DEV005;18.01.2025 15:00;3.0;1003
DEV005;18.01.2025 18:00;-1.5;1004
DEV005;18.01.2025 21:00;-1.0;1023
DEV004;19.01.2025 00:00;-8.5;1001
DEV004;19.01.2025 03:00;-7.5;1017
DEV004;19.01.2025 06:00;-5.0;996
DEV004;19.01.2025 09:00;-1.5;1019
DEV004;19.01.2025 12:00;4.5;998
DEV004;19.01.2025 15:00;3.0;995
DEV004;19.01.2025 18:00;-0.5;1021
DEV004;19.01.2025 21:00;-0.5;999
DEV005;19.01.2025 00:00;-8.0;999
DEV005;19.01.2025 03:00;-9.0;1000
DEV005;19.01.2025 06:00;-1.5;1004
DEV005;19.01.2025 09:00;-1.0;1002
DEV005;19.01.2025 12:00;1.5;995
DEV005;19.01.2025 15:00;1.0;1004
DEV005;19.01.2025 18:00;-4.0;996
DEV005;19.01.2025 21:00;-0.5;1007
DEV004;20.01.2025 00:00;-9.0;1009
DEV004;20.01.2025 03:00;-7.0;1004
DEV004;20.01.2025 06:00;-1.0;996
DEV004;20.01.2025 09:00;-2.5;1009
DEV004;20.01.2025 12:00;0.5;1018
DEV004;20.01.2025 15:00;2.5;1010
DEV004;20.01.2025 18:00;-3.5;995
DEV004;20.01.2025 21:00;-5.0;1023
DEV005;20.01.2025 00:00;-10.0;1002
DEV005;20.01.2025 03:00;-5.5;1023
DEV005;20.01.2025 06:00;-5.5;1021
DEV005;20.01.2025 09:00;-3.0;1017
DEV005;20.01.2025 12:00;1.0;1019
DEV005;20.01.2025 15:00;2.0;1010
DEV005;20.01.2025 18:00;-2.0;990
DEV005;20.01.2025 21:00;-5.5;1003
DEV004;21.01.2025 00:00;-6.5;1000
DEV004;21.01.2025 03:00;-6.5;993
DEV004;21.01.2025 06:00;0.0;1004
DEV004;21.01.2025 09:00;-3.5;997
DEV004;21.01.2025 12:00;1.5;1004
DEV004;21.01.2025 15:00;3.5;1009
DEV004;21.01.2025 18:00;-4.0;1009
DEV004;21.01.2025 21:00;-4.5;998
DEV005;21.01.2025 00:00;-8.0;1002
DEV005;21.01.2025 03:00;-7.5;1012
DEV005;21.01.2025 06:00;0.5;1015
DEV005;21.01.2025 09:00;-2.5;1010
DEV005;21.01.2025 12:00;4.0;997
DEV005;21.01.2025 15:00;2.5;993
DEV005;21.01.2025 18:00;-4.5;1008
DEV005;21.01.2025 21:00;-4.0;994
DEV004;22.01.2025 00:00;-6.5;1003
DEV004;22.01.2025 03:00;-8.5;1024
DEV004;22.01.2025 06:00;-1.0;997
DEV004;22.01.2025 09:00;-5.5;992
DEV004;22.01.2025 12:00;3.0;990
DEV004;22.01.2025 15:00;3.0;996
DEV004;22.01.2025 18:00;-0.5;991
DEV004;22.01.2025 21:00;-3.0;1007
DEV005;22.01.2025 00:00;-6.5;1022
DEV005;22.01.2025 03:00;-8.0;998
DEV005;22.01.2025 06:00;-3.0;1004
DEV005;22.01.2025 09:00;-1.0;1019
DEV005;22.01.2025 12:00;4.0;998
DEV005;22.01.2025 15:00;4.5;1001
DEV005;22.01.2025 18:00;-2.5;1008
DEV005;22.01.2025 21:00;-4.0;1008
DEV004;23.01.2025 00:00;-5.5;1007
DEV004;23.01.2025 03:00;-5.5;990
DEV004;23.01.2025 06:00;-0.5;1009
DEV004;23.01.2025 09:00;-2.0;1015
DEV004;23.01.2025 12:00;1.5;997
DEV004;23.01.2025 15:00;2.0;1024
DEV004;23.01.2025 18:00;-2.5;1010
DEV004;23.01.2025 21:00;0.0;1001
DEV005;23.01.2025 00:00;-9.0;1014
DEV005;23.01.2025 03:00;-8.0;1012
DEV005;23.01.2025 06:00;-5.0;995
DEV005;23.01.2025 09:00;-2.0;1017
DEV005;23.01.2025 12:00;0.5;1007
DEV005;23.01.2025 15:00;4.0;995
DEV005;23.01.2025 18:00;-5.5;1024
DEV005;23.01.2025 21:00;-5.0;1002
DEV004;24.01.2025 00:00;-7.0;1006
DEV004;24.01.2025 03:00;-8.0;1006
DEV004;24.01.2025 06:00;-2.5;990
DEV004;24.01.2025 09:00;-2.0;1022
DEV004;24.01.2025 12:00;4.0;1008
DEV004;24.01.2025 15:00;3.5;996
DEV004;24.01.2025 18:00;-3.5;994
DEV004;24.01.2025 21:00;-0.5;995
DEV005;24.01.2025 00:00;-9.0;1007
DEV005;24.01.2025 03:00;-7.5;1024
DEV005;24.01.2025 06:00;-2.5;991
DEV005;24.01.2025 09:00;0.5;1005
DEV005;24.01.2025 12:00;4.5;1002
DEV005;24.01.2025 15:00;1.0;1020
DEV005;24.01.2025 18:00;-1.0;997
DEV005;24.01.2025 21:00;0.5;999
DEV004;25.01.2025 00:00;-9.5;1002
DEV004;25.01.2025 03:00;-9.0;1009
DEV004;25.01.2025 06:00;-1.0;1024
DEV004;25.01.2025 09:00;-0.5;991
DEV004;25.01.2025 12:00;2.0;1000
DEV004;25.01.2025 15:00;2.5;997
DEV004;25.01.2025 18:00;-4.5;1008
DEV004;25.01.2025 21:00;-0.5;1024
DEV005;25.01.2025 00:00;-7.0;1000
DEV005;25.01.2025 03:00;-9.5;1006
DEV005;25.01.2025 06:00;-2.5;1022
DEV005;25.01.2025 09:00;-4.0;1007
DEV005;25.01.2025 12:00;4.0;991
DEV005;25.01.2025 15:00;2.0;1019
DEV005;25.01.2025 18:00;0.0;1020
DEV005;25.01.2025 21:00;-2.5;1012
DEV004;26.01.2025 00:00;-6.5;1005
DEV004;26.01.2025 03:00;-9.5;1009
DEV004;26.01.2025 06:00;-1.5;998
DEV004;26.01.2025 09:00;-5.0;1021
DEV004;26.01.2025 12:00;3.5;1014
DEV004;26.01.2025 15:00;1.5;1021
DEV004;26.01.2025 18:00;-3.5;1008
DEV004;26.01.2025 21:00;-2.0;1018
DEV005;26.01.2025 00:00;-7.5;1024
DEV005;26.01.2025 03:00;-7.5;1021
DEV005;26.01.2025 06:00;-5.0;995
DEV005;26.01.2025 09:00;0.0;1022
DEV005;26.01.2025 12:00;3.0;1004
DEV005;26.01.2025 15:00;0.5;991
DEV005;26.01.2025 18:00;-2.0;1012
DEV005;26.01.2025 21:00;-0.5;1017
DEV004;27.01.2025 00:00;-9.0;1005
DEV004;27.01.2025 03:00;-5.5;1021
DEV004;27.01.2025 06:00;-5.0;1011
DEV004;27.01.2025 09:00;-0.5;995
DEV004;27.01.2025 12:00;1.5;1016
DEV004;27.01.2025 15:00;0.5;1017
DEV004;27.01.2025 18:00;-1.0;999
DEV004;27.01.2025 21:00;0.5;1021
DEV005;27.01.2025 00:00;-6.5;998
DEV005;27.01.2025 03:00;-8.5;1008
DEV005;27.01.2025 06:00;-4.0;1021
DEV005;27.01.2025 09:00;-3.5;999
DEV005;27.01.2025 12:00;1.5;991
DEV005;27.01.2025 15:00;3.0;1016
DEV005;27.01.2025 18:00;-4.5;1023
DEV005;27.01.2025 21:00;-1.0;1023
DEV004;28.01.2025 00:00;-9.0;1009
DEV004;28.01.2025 03:00;-6.5;990
DEV004;28.01.2025 06:00;-5.0;1008
DEV004;28.01.2025 09:00;0.0;1015
DEV004;28.01.2025 12:00;4.5;1008
DEV004;28.01.2025 15:00;5.0;992
DEV004;28.01.2025 18:00;-0.5;1023
DEV004;28.01.2025 21:00;-2.0;991
DEV005;28.01.2025 00:00;-5.5;992
DEV005;28.01.2025 03:00;-6.5;1023
DEV005;28.01.2025 06:00;-3.5;1022
DEV005;28.01.2025 09:00;0.0;1001
DEV005;28.01.2025 12:00;1.5;1013
DEV005;28.01.2025 15:00;3.5;1008
DEV005;28.01.2025 18:00;-2.0;1006
DEV005;28.01.2025 21:00;-0.5;1016
DEV004;29.01.2025 00:00;-6.5;1014
DEV004;29.01.2025 03:00;-8.0;1017
DEV004;29.01.2025 06:00;-4.0;1006
DEV004;29.01.2025 09:00;-3.0;998
DEV004;29.01.2025 12:00;3.5;1015
DEV004;29.01.2025 15:00;2.5;1000
DEV004;29.01.2025 18:00;-2.0;1024
DEV004;29.01.2025 21:00;-2.5;994
DEV005;29.01.2025 00:00;-6.5;1012
DEV005;29.01.2025 03:00;-8.0;1015
DEV005;29.01.2025 06:00;-0.5;992
DEV005;29.01.2025 09:00;-4.0;991
DEV005;29.01.2025 12:00;4.5;996
DEV005;29.01.2025 15:00;4.0;1009
DEV005;29.01.2025 18:00;-2.5;992
DEV005;29.01.2025 21:00;-4.5;1011
DEV004;30.01.2025 00:00;-8.0;1023
DEV004;30.01.2025 03:00;-9.0;1023
DEV004;30.01.2025 06:00;-2.5;1024
DEV004;30.01.2025 09:00;-5.0;1009
DEV004;30.01.2025 12:00;4.5;1019
DEV004;30.01.2025 15:00;1.5;1000
DEV004;30.01.2025 18:00;-3.5;1007
DEV004;30.01.2025 21:00;-3.0;991
DEV005;30.01.2025 00:00;-6.5;1012
DEV005;30.01.2025 03:00;-10.0;1013
DEV005;30.01.2025 06:00;-0.5;997
DEV005;30.01.2025 09:00;0.0;995
DEV005;30.01.2025 12:00;3.0;991
DEV005;30.01.2025 15:00;3.5;1006
DEV005;30.01.2025 18:00;-1.0;1005
DEV005;30.01.2025 21:00;-5.0;1022
DEV004;31.01.2025 00:00;-10.0;997
DEV004;31.01.2025 03:00;-6.0;1007
DEV004;31.01.2025 06:00;-5.0;1014
DEV004;31.01.2025 09:00;-4.0;998
DEV004;31.01.2025 12:00;3.5;1012
DEV004;31.01.2025 15:00;3.5;1023
DEV004;31.01.2025 18:00;0.0;999
DEV004;31.01.2025 21:00;-3.5;999
DEV005;31.01.2025 00:00;-9.0;997
DEV005;31.01.2025 03:00;-7.0;1003
DEV005;31.01.2025 06:00;-2.0;999
DEV005;31.01.2025 09:00;-5.0;1003
DEV005;31.01.2025 12:00;4.0;1000
DEV005;31.01.2025 15:00;0.5;1017
DEV005;31.01.2025 18:00;-5.5;995
DEV005;31.01.2025 21:00;0.0;1001
DEV004;01.02.2025 00:00;-6.5;990
DEV004;01.02.2025 03:00;-8.0;1013
DEV004;01.02.2025 06:00;-3.5;1010
DEV004;01.02.2025 09:00;-2.0;997
DEV004;01.02.2025 12:00;4.5;1007
DEV004;01.02.2025 15:00;4.5;1003
DEV004;01.02.2025 18:00;0.0;1005
DEV004;01.02.2025 21:00;0.0;1011
DEV005;01.02.2025 00:00;-9.5;1006
DEV005;01.02.2025 03:00;-9.5;1008
DEV005;01.02.2025 06:00;-3.5;993
DEV005;01.02.2025 09:00;-1.0;999
DEV005;01.02.2025 12:00;2.5;1012
DEV005;01.02.2025 15:00;2.5;1015
DEV005;01.02.2025 18:00;-3.5;993
DEV005;01.02.2025 21:00;-1.5;1019
DEV004;02.02.2025 00:00;-7.0;1024
DEV004;02.02.2025 03:00;-10.0;1023
DEV004;02.02.2025 06:00;-3.5;1012
DEV004;02.02.2025 09:00;-1.0;990
DEV004;02.02.2025 12:00;4.5;1007
DEV004;02.02.2025 15:00;1.0;998
DEV004;02.02.2025 18:00;-2.0;1010
DEV004;02.02.2025 21:00;-1.0;1000
DEV005;02.02.2025 00:00;-6.5;1011
DEV005;02.02.2025 03:00;-6.0;1019
DEV005;02.02.2025 06:00;-1.0;1019
DEV005;02.02.2025 09:00;-3.5;990
DEV005;02.02.2025 12:00;3.0;1006
DEV005;02.02.2025 15:00;1.0;1013
DEV005;02.02.2025 18:00;-2.5;1020
DEV005;02.02.2025 21:00;-1.5;1021
DEV004;03.02.2025 00:00;-9.5;990
DEV004;03.02.2025 03:00;-9.5;1006
DEV004;03.02.2025 06:00;-3.0;1000
DEV004;03.02.2025 09:00;-5.0;992
DEV004;03.02.2025 12:00;2.5;1010
DEV004;03.02.2025 15:00;4.0;992
DEV004;03.02.2025 18:00;-1.0;1018
DEV004;03.02.2025 21:00;-2.0;1022
DEV005;03.02.2025 00:00;-8.5;1005
DEV005;03.02.2025 03:00;-5.5;1001
DEV005;03.02.2025 06:00;-2.0;1012
DEV005;03.02.2025 09:00;-2.5;1022
DEV005;03.02.2025 12:00;2.0;993
DEV005;03.02.2025 15:00;4.0;1017
DEV005;03.02.2025 18:00;-4.5;1011
DEV005;03.02.2025 21:00;-0.5;1022
DEV004;04.02.2025 00:00;-9.5;1019
DEV004;04.02.2025 03:00;-6.0;993
DEV004;04.02.2025 06:00;-5.0;1022
DEV004;04.02.2025 09:00;-3.0;1000
DEV004;04.02.2025 12:00;4.5;1012
DEV004;04.02.2025 15:00;1.5;1021
DEV004;04.02.2025 18:00;-1.0;1019
DEV004;04.02.2025 21:00;-3.0;1008
DEV005;04.02.2025 00:00;-6.0;1001
DEV005;04.02.2025 03:00;-9.0;992
DEV005;04.02.2025 06:00;-5.0;1014
DEV005;04.02.2025 09:00;-4.5;1012
DEV005;04.02.2025 12:00;2.0;1015
DEV005;04.02.2025 15:00;2.5;1001
DEV005;04.02.2025 18:00;-1.5;998
DEV005;04.02.2025 21:00;0.5;1003
DEV004;05.02.2025 00:00;-9.5;1013
DEV004;05.02.2025 03:00;-8.5;993
DEV004;05.02.2025 06:00;-5.0;1015
DEV004;05.02.2025 09:00;-3.0;1020
DEV004;05.02.2025 12:00;0.5;1009
DEV004;05.02.2025 15:00;1.0;1003
DEV004;05.02.2025 18:00;-3.5;998
DEV004;05.02.2025 21:00;-0.5;1001
DEV005;05.02.2025 00:00;-9.0;1010
DEV005;05.02.2025 03:00;-8.0;992
DEV005;05.02.2025 06:00;-2.5;1013
DEV005;05.02.2025 09:00;0.0;991
DEV005;05.02.2025 12:00;4.5;1006
DEV005;05.02.2025 15:00;5.0;1011
DEV005;05.02.2025 18:00;-5.5;1004
DEV005;05.02.2025 21:00;-3.0;996
DEV004;06.02.2025 00:00;-7.5;991
DEV004;06.02.2025 03:00;-7.5;1012
DEV004;06.02.2025 06:00;0.0;1012
DEV004;06.02.2025 09:00;-5.0;992
DEV004;06.02.2025 12:00;3.5;1005
DEV004;06.02.2025 15:00;4.5;1013
DEV004;06.02.2025 18:00;-3.0;990
DEV004;06.02.2025 21:00;0.0;1002
DEV005;06.02.2025 00:00;-10.0;1005
DEV005;06.02.2025 03:00;-7.0;1018
DEV005;06.02.2025 06:00;-2.5;998
DEV005;06.02.2025 09:00;-5.5;1012
DEV005;06.02.2025 12:00;4.0;1005
DEV005;06.02.2025 15:00;2.0;1024
DEV005;06.02.2025 18:00;-2.0;1022
DEV005;06.02.2025 21:00;0.5;997
DEV004;07.02.2025 00:00;-6.5;1004
DEV004;07.02.2025 03:00;-7.0;1023
DEV004;07.02.2025 06:00;-1.5;1017
DEV004;07.02.2025 09:00;-2.0;1000
DEV004;07.02.2025 12:00;0.5;1018
DEV004;07.02.2025 15:00;1.0;1022
DEV004;07.02.2025 18:00;-1.0;1008
DEV004;07.02.2025 21:00;-3.5;1000
DEV005;07.02.2025 00:00;-9.5;1017
DEV005;07.02.2025 03:00;-9.5;1000
DEV005;07.02.2025 06:00;-4.5;1020
DEV005;07.02.2025 09:00;-3.0;997
DEV005;07.02.2025 12:00;2.5;1014
DEV005;07.02.2025 15:00;5.0;999
DEV005;07.02.2025 18:00;-2.5;1020
DEV005;07.02.2025 21:00;-1.5;1007
DEV004;08.02.2025 00:00;-7.0;999
DEV004;08.02.2025 03:00;-8.5;998
DEV004;08.02.2025 06:00;-4.5;1019
DEV004;08.02.2025 09:00;-1.0;1003
DEV004;08.02.2025 12:00;4.0;998
DEV004;08.02.2025 15:00;3.5;1022
DEV004;08.02.2025 18:00;0.0;997
DEV004;08.02.2025 21:00;-3.5;1013
DEV005;08.02.2025 00:00;-8.5;1011
DEV005;08.02.2025 03:00;-7.5;1006
DEV005;08.02.2025 06:00;0.0;1017
DEV005;08.02.2025 09:00;-2.0;1013
DEV005;08.02.2025 12:00;0.5;993
DEV005;08.02.2025 15:00;2.0;1002
DEV005;08.02.2025 18:00;-1.0;1021
DEV005;08.02.2025 21:00;-4.0;1023
DEV004;09.02.2025 00:00;-9.0;1005
DEV004;09.02.2025 03:00;-8.0;1007
DEV004;09.02.2025 06:00;-5.0;990
DEV004;09.02.2025 09:00;-2.0;1004
DEV004;09.02.2025 12:00;4.0;1016
DEV004;09.02.2025 15:00;3.0;993
DEV004;09.02.2025 18:00;-4.5;1017
DEV004;09.02.2025 21:00;-2.0;994
DEV005;09.02.2025 00:00;-5.5;991
DEV005;09.02.2025 03:00;-7.0;993
DEV005;09.02.2025 06:00;-1.0;1011
DEV005;09.02.2025 09:00;-2.5;1010
DEV005;09.02.2025 12:00;5.0;997
DEV005;09.02.2025 15:00;3.0;996
DEV005;09.02.2025 18:00;-4.5;994
DEV005;09.02.2025 21:00;-1.0;997
DEV004;10.02.2025 00:00;-9.5;1022
DEV004;10.02.2025 03:00;-7.0;1015
DEV004;10.02.2025 06:00;-5.0;998
DEV004;10.02.2025 09:00;-1.5;1023
DEV004;10.02.2025 12:00;4.0;990
DEV004;10.02.2025 15:00;2.5;1003
DEV004;10.02.2025 18:00;-1.5;1016
DEV004;10.02.2025 21:00;-3.0;1014
DEV005;10.02.2025 00:00;-8.5;1006
DEV005;10.02.2025 03:00;-5.5;1016
DEV005;10.02.2025 06:00;-1.5;997
DEV005;10.02.2025 09:00;-2.5;999
DEV005;10.02.2025 12:00;2.0;1017
DEV005;10.02.2025 15:00;4.0;1004
DEV005;10.02.2025 18:00;-5.0;998
DEV005;10.02.2025 21:00;0.5;1001
DEV004;11.02.2025 00:00;-8.0;1006
DEV004;11.02.2025 03:00;-6.5;1000
DEV004;11.02.2025 06:00;-2.5;993
DEV004;11.02.2025 09:00;-2.0;991
DEV004;11.02.2025 12:00;4.5;1010
DEV004;11.02.2025 15:00;5.0;1012
DEV004;11.02.2025 18:00;-2.0;1007
DEV004;11.02.2025 21:00;-4.0;1020
DEV005;11.02.2025 00:00;-7.5;1006
DEV005;11.02.2025 03:00;-6.0;1002
DEV005;11.02.2025 06:00;-1.5;1001
DEV005;11.02.2025 09:00;-4.0;1011
DEV005;11.02.2025 12:00;0.5;1015
DEV005;11.02.2025 15:00;4.0;1017
DEV005;11.02.2025 18:00;0.0;997
DEV005;11.02.2025 21:00;-2.5;990
DEV004;12.02.2025 00:00;-7.5;1010
DEV004;12.02.2025 03:00;-9.5;1013
DEV004;12.02.2025 06:00;-5.5;1021
DEV004;12.02.2025 09:00;-2.5;1004
DEV004;12.02.2025 12:00;1.0;993
DEV004;12.02.2025 15:00;1.0;1001
DEV004;12.02.2025 18:00;-4.0;1006
DEV004;12.02.2025 21:00;-2.5;1021
DEV005;12.02.2025 00:00;-6.5;1012
DEV005;12.02.2025 03:00;-9.0;991
DEV005;12.02.2025 06:00;-4.5;1016
DEV005;12.02.2025 09:00;-1.5;1000
DEV005;12.02.2025 12:00;3.0;991
DEV005;12.02.2025 15:00;2.0;993
DEV005;12.02.2025 18:00;0.0;1024
DEV005;12.02.2025 21:00;0.0;1008
DEV004;13.02.2025 00:00;-9.5;1024
DEV004;13.02.2025 03:00;-7.5;1018
DEV004;13.02.2025 06:00;-2.5;1022
DEV004;13.02.2025 09:00;-1.0;1008
DEV004;13.02.2025 12:00;2.0;1007
DEV004;13.02.2025 15:00;2.5;991
DEV004;13.02.2025 18:00;-3.0;1015
DEV004;13.02.2025 21:00;-2.5;1009
DEV005;13.02.2025 00:00;-10.0;1013
DEV005;13.02.2025 03:00;-7.5;1013
DEV005;13.02.2025 06:00;-4.5;1014
DEV005;13.02.2025 09:00;-1.5;1015
DEV005;13.02.2025 12:00;4.0;992
DEV005;13.02.2025 15:00;4.5;998
DEV005;13.02.2025 18:00;-1.0;1006
DEV005;13.02.2025 21:00;-5.0;1010
DEV004;14.02.2025 00:00;-8.0;1021
DEV004;14.02.2025 03:00;-8.0;1001
DEV004;14.02.2025 06:00;-1.5;992
DEV004;14.02.2025 09:00;-3.5;1005
DEV004;14.02.2025 12:00;1.5;1003
DEV004;14.02.2025 15:00;2.0;1022
DEV004;14.02.2025 18:00;-0.5;1010
DEV004;14.02.2025 21:00;-5.5;1021
DEV005;14.02.2025 00:00;-7.5;1007
DEV005;14.02.2025 03:00;-7.0;1013
DEV005;14.02.2025 06:00;-3.0;998
DEV005;14.02.2025 09:00;0.0;992
DEV005;14.02.2025 12:00;5.0;1024
DEV005;14.02.2025 15:00;1.5;1017
DEV005;14.02.2025 18:00;-2.0;1012
DEV005;14.02.2025 21:00;-5.5;1021
DEV004;15.02.2025 00:00;-5.5;992
DEV004;15.02.2025 03:00;-6.0;1001
DEV004;15.02.2025 06:00;-1.5;996
DEV004;15.02.2025 09:00;-2.0;1002
DEV004;15.02.2025 12:00;1.5;1012
DEV004;15.02.2025 15:00;2.5;1021
DEV004;15.02.2025 18:00;-1.5;990
DEV004;15.02.2025 21:00;-2.0;995
DEV005;15.02.2025 00:00;-9.0;1013
DEV005;15.02.2025 03:00;-9.5;1022
DEV005;15.02.2025 06:00;-4.0;1008
DEV005;15.02.2025 09:00;-0.5;1019
DEV005;15.02.2025 12:00;3.5;1000
DEV005;15.02.2025 15:00;1.5;1009
DEV005;15.02.2025 18:00;-2.5;995
DEV005;15.02.2025 21:00;-3.0;1019
DEV004;16.02.2025 00:00;-10.0;1005
DEV004;16.02.2025 03:00;-9.0;1011
DEV004;16.02.2025 06:00;0.0;991
DEV004;16.02.2025 09:00;0.0;991
DEV004;16.02.2025 12:00;1.0;1002
DEV004;16.02.2025 15:00;3.5;1016
DEV004;16.02.2025 18:00;0.0;993
DEV004;16.02.2025 21:00;-0.5;1003
DEV005;16.02.2025 00:00;-6.0;1015
DEV005;16.02.2025 03:00;-7.5;1002
DEV005;16.02.2025 06:00;-5.5;1021
DEV005;16.02.2025 09:00;-1.5;1012
DEV005;16.02.2025 12:00;2.0;1008
DEV005;16.02.2025 15:00;4.0;995
DEV005;16.02.2025 18:00;-1.5;1016
DEV005;16.02.2025 21:00;0.0;1023
DEV004;17.02.2025 00:00;-6.0;1004
DEV004;17.02.2025 03:00;-8.0;991
DEV004;17.02.2025 06:00;-3.0;999
DEV004;17.02.2025 09:00;-4.0;995
DEV004;17.02.2025 12:00;1.0;1004
DEV004;17.02.2025 15:00;1.0;1009
DEV004;17.02.2025 18:00;0.0;997
DEV004;17.02.2025 21:00;-4.5;1011
DEV005;17.02.2025 00:00;-10.0;999
DEV005;17.02.2025 03:00;-7.0;1003
DEV005;17.02.2025 06:00;0.0;1011
DEV005;17.02.2025 09:00;-4.0;996
DEV005;17.02.2025 12:00;2.0;1022
DEV005;17.02.2025 15:00;4.0;994
DEV005;17.02.2025 18:00;-1.5;1010
DEV005;17.02.2025 21:00;-4.0;1013
